 15 - 16;  15 - 15;  21 - 9;  13 - 17;  18 - 12;  13 - 18;  16 - 14;  11 - 19;  14 - 16;  14 - 16;  17 - 13;  17 - 13;  14 - 16;  27 - 3;  23 - 9;  15 - 15;  16 - 14;  26 - 8;  24 - 7;  16 - 17;  17 - 15;  8 - 22;  26 - 4;  23 - 7;  10 - 20;  17 - 13;  22 - 8;  1 - 29;  2 - 31;  2 - 31; 
 15 - 18;  10 - 20;  17 - 13;  25 - 5;  21 - 9;  21 - 14;  25 - 5;  20 - 10;  14 - 16;  21 - 9;  18 - 12;  9 - 22;  16 - 18;  16 - 14;  12 - 23;  11 - 21;  9 - 21;  15 - 17;  18 - 12;  16 - 16;  22 - 10;  31 - 4;  13 - 17;  5 - 25;  13 - 21;  10 - 20;  7 - 27;  0 - 34;  15 - 15;  12 - 23; 
 17 - 14;  13 - 17;  11 - 21;  23 - 10;  10 - 22;  16 - 16;  1 - 29;  19 - 16;  19 - 13;  7 - 23;  12 - 18;  20 - 11;  25 - 8;  10 - 23;  9 - 23;  14 - 21;  10 - 22;  16 - 14;  16 - 18;  21 - 9;  0 - 30;  21 - 9;  2 - 29;  12 - 23;  18 - 16;  10 - 20;  9 - 25;  0 - 30;  6 - 24;  7 - 26; 
 9 - 21;  23 - 8;  19 - 11;  11 - 23;  9 - 21;  16 - 14;  22 - 8;  8 - 22;  12 - 23;  23 - 7;  16 - 14;  14 - 21;  22 - 12;  16 - 14;  14 - 16;  27 - 3;  12 - 19;  17 - 13;  17 - 13;  22 - 12;  22 - 13;  25 - 9;  9 - 21;  9 - 21;  15 - 17;  18 - 13;  0 - 35;  3 - 31;  2 - 28;  1 - 33; 
 13 - 17;  25 - 5;  16 - 15;  7 - 23;  28 - 2;  11 - 20;  7 - 23;  22 - 10;  12 - 18;  17 - 14;  18 - 12;  7 - 23;  10 - 20;  14 - 18;  18 - 12;  13 - 17;  19 - 15;  17 - 16;  10 - 23;  18 - 17;  13 - 22;  17 - 13;  26 - 5;  15 - 15;  10 - 23;  8 - 23;  14 - 19;  1 - 29;  1 - 29;  5 - 25; 
 17 - 16;  5 - 25;  20 - 13;  14 - 17;  16 - 18;  12 - 18;  22 - 8;  25 - 5;  19 - 11;  6 - 24;  17 - 14;  12 - 18;  15 - 15;  12 - 18;  14 - 16;  22 - 9;  25 - 9;  23 - 7;  22 - 8;  20 - 15;  21 - 9;  14 - 16;  19 - 15;  9 - 21;  8 - 25;  2 - 32;  6 - 24;  12 - 18;  6 - 29;  14 - 16; 
 15 - 15;  16 - 14;  18 - 14;  31 - 3;  22 - 8;  26 - 4;  26 - 7;  9 - 21;  27 - 4;  16 - 14;  19 - 11;  18 - 16;  15 - 15;  14 - 17;  21 - 11;  26 - 4;  22 - 10;  11 - 19;  23 - 7;  15 - 19;  19 - 11;  25 - 9;  18 - 15;  10 - 20;  11 - 19;  18 - 17;  2 - 28;  6 - 28;  13 - 21;  3 - 31; 
 10 - 25;  10 - 23;  25 - 7;  22 - 8;  21 - 12;  7 - 25;  11 - 19;  21 - 12;  25 - 5;  19 - 12;  14 - 18;  8 - 22;  17 - 16;  15 - 15;  15 - 16;  13 - 17;  12 - 18;  13 - 17;  11 - 19;  16 - 14;  11 - 19;  13 - 17;  2 - 30;  14 - 16;  19 - 11;  12 - 18;  3 - 29;  3 - 32;  2 - 33;  1 - 34; 
 23 - 12;  20 - 10;  26 - 7;  18 - 12;  16 - 16;  19 - 16;  15 - 15;  22 - 10;  9 - 21;  12 - 18;  22 - 10;  11 - 19;  18 - 15;  21 - 10;  16 - 17;  24 - 7;  22 - 10;  9 - 24;  12 - 20;  14 - 19;  11 - 19;  17 - 13;  24 - 6;  12 - 18;  11 - 19;  11 - 19;  3 - 27;  9 - 24;  8 - 25;  2 - 28; 
 8 - 24;  4 - 26;  11 - 23;  16 - 14;  17 - 13;  7 - 27;  11 - 21;  6 - 28;  2 - 32;  5 - 25;  14 - 18;  18 - 13;  1 - 31;  22 - 11;  11 - 19;  4 - 26;  13 - 19;  3 - 29;  7 - 28;  0 - 30;  26 - 7;  8 - 23;  1 - 29;  10 - 20;  15 - 17;  19 - 15;  2 - 28;  0 - 30;  6 - 24;  7 - 23; 
 14 - 16;  14 - 16;  10 - 20;  20 - 11;  25 - 7;  5 - 25;  6 - 24;  20 - 10;  23 - 7;  20 - 15;  18 - 12;  17 - 13;  17 - 13;  7 - 27;  23 - 10;  6 - 27;  0 - 35;  13 - 17;  8 - 26;  11 - 21;  1 - 31;  8 - 23;  9 - 21;  25 - 5;  8 - 23;  12 - 22;  0 - 34;  3 - 27;  7 - 24;  2 - 30; 
 13 - 17;  25 - 8;  24 - 7;  22 - 9;  1 - 29;  9 - 25;  10 - 20;  14 - 21;  3 - 27;  23 - 9;  27 - 8;  17 - 16;  22 - 10;  26 - 4;  17 - 16;  13 - 17;  15 - 20;  9 - 21;  13 - 21;  15 - 15;  6 - 27;  20 - 11;  12 - 18;  1 - 29;  27 - 3;  24 - 11;  13 - 17;  8 - 26;  0 - 31;  1 - 29; 
 9 - 26;  20 - 10;  3 - 30;  7 - 24;  27 - 3;  19 - 11;  11 - 19;  5 - 25;  16 - 19;  10 - 22;  18 - 13;  14 - 16;  20 - 14;  10 - 24;  16 - 14;  12 - 20;  14 - 20;  15 - 17;  23 - 7;  32 - 3;  22 - 8;  17 - 14;  2 - 28;  12 - 23;  12 - 22;  11 - 19;  3 - 27;  8 - 26;  3 - 30;  0 - 35; 
 15 - 15;  12 - 23;  18 - 12;  15 - 20;  21 - 13;  5 - 29;  18 - 12;  16 - 15;  22 - 8;  19 - 13;  22 - 8;  14 - 21;  16 - 14;  23 - 8;  17 - 13;  16 - 19;  31 - 4;  16 - 16;  22 - 8;  11 - 20;  28 - 5;  15 - 15;  14 - 16;  12 - 18;  11 - 19;  16 - 14;  6 - 27;  7 - 26;  0 - 30;  1 - 29; 
 14 - 20;  11 - 21;  15 - 15;  12 - 18;  15 - 15;  19 - 11;  12 - 18;  24 - 6;  11 - 22;  20 - 12;  18 - 13;  14 - 16;  17 - 13;  10 - 20;  20 - 10;  25 - 8;  15 - 15;  9 - 22;  25 - 8;  11 - 19;  13 - 17;  25 - 5;  19 - 14;  22 - 12;  14 - 21;  23 - 12;  0 - 30;  9 - 21;  1 - 29;  1 - 29; 
 10 - 23;  22 - 8;  23 - 7;  23 - 7;  16 - 18;  13 - 17;  4 - 26;  8 - 22;  7 - 25;  6 - 24;  8 - 25;  14 - 17;  26 - 9;  0 - 30;  14 - 20;  1 - 30;  17 - 13;  19 - 11;  22 - 8;  9 - 21;  3 - 27;  26 - 9;  8 - 26;  22 - 13;  16 - 14;  1 - 29;  1 - 31;  8 - 27;  4 - 27;  20 - 11; 
 16 - 14;  16 - 14;  1 - 29;  12 - 19;  12 - 20;  28 - 5;  15 - 15;  18 - 13;  22 - 9;  3 - 29;  10 - 21;  21 - 14;  18 - 17;  14 - 16;  14 - 16;  19 - 11;  0 - 35;  8 - 22;  19 - 13;  19 - 12;  8 - 23;  8 - 22;  10 - 22;  12 - 18;  10 - 20;  12 - 18;  1 - 29;  1 - 29;  8 - 22;  0 - 35; 
 12 - 22;  24 - 10;  12 - 18;  13 - 17;  24 - 9;  26 - 4;  12 - 22;  19 - 12;  22 - 11;  15 - 18;  11 - 24;  11 - 19;  6 - 24;  12 - 19;  22 - 10;  26 - 9;  20 - 10;  24 - 8;  26 - 5;  5 - 25;  13 - 17;  29 - 1;  17 - 15;  5 - 29;  16 - 18;  19 - 11;  1 - 31;  13 - 20;  8 - 25;  7 - 23; 
 12 - 23;  7 - 23;  19 - 13;  18 - 12;  20 - 14;  6 - 26;  15 - 19;  20 - 10;  12 - 20;  21 - 10;  8 - 27;  20 - 14;  13 - 17;  17 - 13;  17 - 14;  15 - 17;  14 - 20;  14 - 20;  19 - 13;  17 - 13;  23 - 11;  13 - 17;  3 - 29;  13 - 21;  24 - 8;  23 - 11;  11 - 24;  2 - 31;  0 - 33;  6 - 29; 
 2 - 30;  19 - 16;  11 - 19;  11 - 19;  13 - 17;  9 - 23;  20 - 15;  11 - 19;  25 - 6;  20 - 10;  5 - 25;  13 - 19;  21 - 9;  26 - 4;  8 - 22;  17 - 17;  25 - 9;  28 - 3;  19 - 14;  6 - 29;  8 - 25;  18 - 12;  5 - 25;  14 - 21;  17 - 13;  20 - 11;  10 - 24;  3 - 29;  4 - 28;  10 - 24; 
 18 - 12;  26 - 6;  10 - 21;  13 - 17;  12 - 21;  5 - 27;  20 - 10;  22 - 8;  19 - 14;  18 - 17;  21 - 10;  15 - 18;  16 - 14;  25 - 5;  15 - 15;  13 - 20;  15 - 18;  26 - 7;  19 - 11;  16 - 14;  15 - 15;  16 - 14;  9 - 21;  6 - 24;  12 - 22;  23 - 7;  2 - 31;  3 - 27;  1 - 30;  2 - 28; 
 19 - 13;  9 - 23;  15 - 15;  13 - 17;  23 - 7;  5 - 28;  23 - 7;  24 - 6;  18 - 12;  15 - 15;  18 - 12;  13 - 17;  28 - 2;  14 - 16;  15 - 15;  20 - 11;  16 - 14;  9 - 21;  9 - 21;  9 - 22;  8 - 26;  30 - 3;  12 - 18;  13 - 22;  14 - 18;  21 - 12;  2 - 32;  12 - 20;  2 - 31;  6 - 25; 
 17 - 13;  12 - 18;  11 - 23;  12 - 18;  24 - 11;  17 - 16;  14 - 21;  14 - 20;  8 - 24;  20 - 10;  8 - 22;  27 - 5;  12 - 21;  14 - 21;  13 - 17;  19 - 13;  21 - 13;  23 - 7;  5 - 26;  13 - 17;  27 - 3;  13 - 17;  17 - 14;  10 - 22;  26 - 4;  2 - 33;  1 - 29;  1 - 34;  2 - 28;  4 - 31; 
 20 - 10;  20 - 14;  12 - 22;  26 - 6;  14 - 19;  16 - 17;  6 - 27;  10 - 20;  16 - 14;  16 - 14;  22 - 13;  19 - 16;  18 - 14;  10 - 21;  13 - 21;  15 - 15;  27 - 6;  20 - 10;  19 - 11;  13 - 17;  11 - 22;  23 - 11;  3 - 28;  3 - 27;  8 - 22;  23 - 11;  1 - 29;  3 - 28;  1 - 29;  1 - 29; 
 16 - 14;  6 - 24;  16 - 15;  28 - 2;  10 - 20;  10 - 20;  18 - 12;  18 - 12;  17 - 15;  15 - 18;  5 - 25;  5 - 25;  14 - 16;  12 - 22;  19 - 14;  12 - 21;  12 - 20;  24 - 6;  14 - 19;  11 - 19;  12 - 22;  19 - 11;  23 - 7;  14 - 17;  10 - 20;  14 - 16;  8 - 22;  7 - 23;  6 - 28;  2 - 32; 
 9 - 21;  17 - 13;  15 - 15;  21 - 13;  20 - 10;  14 - 18;  19 - 11;  10 - 24;  11 - 21;  15 - 15;  8 - 23;  19 - 14;  21 - 9;  19 - 12;  14 - 21;  18 - 12;  19 - 13;  13 - 17;  23 - 8;  18 - 12;  13 - 20;  14 - 18;  16 - 14;  12 - 18;  13 - 17;  16 - 14;  2 - 28;  3 - 28;  1 - 29;  13 - 21; 
 18 - 16;  18 - 12;  11 - 19;  18 - 13;  29 - 3;  19 - 11;  21 - 9;  25 - 5;  9 - 21;  15 - 15;  19 - 11;  11 - 20;  21 - 9;  9 - 21;  19 - 12;  19 - 13;  28 - 5;  13 - 22;  20 - 12;  12 - 24;  3 - 27;  5 - 28;  10 - 24;  18 - 12;  9 - 21;  14 - 19;  2 - 28;  8 - 22;  1 - 34;  0 - 34; 
 21 - 12;  21 - 11;  31 - 4;  12 - 18;  25 - 6;  22 - 13;  11 - 19;  19 - 12;  12 - 18;  19 - 16;  18 - 12;  26 - 5;  7 - 26;  14 - 16;  13 - 18;  15 - 15;  20 - 10;  14 - 21;  22 - 8;  5 - 25;  7 - 28;  28 - 5;  16 - 17;  9 - 26;  17 - 13;  12 - 19;  7 - 24;  2 - 28;  3 - 32;  5 - 25; 
 18 - 12;  12 - 19;  25 - 5;  23 - 10;  23 - 11;  20 - 13;  15 - 15;  18 - 12;  17 - 13;  23 - 12;  22 - 12;  11 - 19;  8 - 22;  8 - 26;  18 - 15;  24 - 7;  24 - 6;  14 - 19;  16 - 14;  19 - 16;  17 - 15;  9 - 26;  5 - 25;  25 - 5;  21 - 11;  13 - 19;  0 - 30;  6 - 24;  2 - 30;  8 - 26; 
 9 - 26;  21 - 9;  20 - 10;  25 - 8;  20 - 10;  17 - 18;  13 - 17;  21 - 13;  23 - 11;  7 - 23;  10 - 25;  25 - 5;  7 - 23;  16 - 18;  5 - 29;  14 - 16;  16 - 14;  25 - 6;  6 - 24;  16 - 14;  16 - 19;  23 - 7;  14 - 16;  10 - 22;  16 - 14;  18 - 12;  1 - 29;  0 - 30;  1 - 29;  8 - 22; 
 13 - 17;  10 - 20;  6 - 24;  12 - 18;  25 - 10;  17 - 13;  16 - 18;  4 - 26;  4 - 29;  15 - 17;  25 - 5;  24 - 6;  23 - 7;  11 - 19;  19 - 14;  27 - 6;  20 - 10;  10 - 20;  14 - 16;  25 - 10;  9 - 21;  10 - 22;  12 - 20;  5 - 28;  18 - 12;  12 - 18;  2 - 28;  0 - 30;  0 - 33;  7 - 25; 
 19 - 11;  13 - 17;  25 - 7;  26 - 4;  22 - 8;  17 - 13;  16 - 16;  29 - 6;  21 - 11;  22 - 12;  18 - 12;  16 - 14;  15 - 15;  20 - 10;  6 - 24;  19 - 11;  17 - 17;  15 - 15;  10 - 20;  16 - 14;  10 - 20;  15 - 15;  20 - 10;  17 - 13;  13 - 21;  6 - 24;  7 - 28;  1 - 33;  13 - 18;  3 - 29; 
 7 - 23;  28 - 7;  5 - 25;  21 - 9;  10 - 25;  8 - 24;  1 - 30;  20 - 12;  24 - 6;  22 - 12;  1 - 29;  19 - 11;  9 - 22;  13 - 17;  15 - 16;  13 - 19;  16 - 19;  6 - 26;  3 - 32;  15 - 15;  3 - 27;  11 - 19;  8 - 22;  0 - 33;  1 - 33;  16 - 14;  2 - 33;  8 - 23;  1 - 29;  9 - 21; 
 11 - 23;  20 - 12;  22 - 13;  19 - 11;  11 - 21;  19 - 11;  2 - 29;  8 - 23;  21 - 9;  11 - 21;  14 - 16;  24 - 10;  30 - 4;  1 - 30;  14 - 16;  9 - 21;  21 - 12;  25 - 5;  17 - 13;  17 - 13;  14 - 17;  11 - 19;  13 - 22;  2 - 28;  1 - 33;  4 - 26;  1 - 33;  3 - 31;  2 - 29;  4 - 26; 
 26 - 8;  18 - 12;  14 - 19;  11 - 24;  8 - 23;  12 - 23;  21 - 12;  16 - 17;  17 - 18;  23 - 7;  13 - 17;  24 - 10;  18 - 12;  13 - 20;  9 - 25;  17 - 13;  7 - 23;  12 - 18;  14 - 16;  21 - 12;  12 - 20;  20 - 14;  18 - 13;  7 - 28;  12 - 18;  8 - 27;  0 - 30;  2 - 28;  7 - 25;  7 - 23; 
 20 - 14;  17 - 13;  18 - 12;  14 - 16;  17 - 13;  23 - 10;  10 - 21;  13 - 17;  14 - 16;  15 - 20;  11 - 19;  12 - 19;  15 - 16;  16 - 16;  23 - 12;  17 - 15;  27 - 3;  21 - 12;  26 - 9;  15 - 15;  11 - 19;  5 - 25;  25 - 7;  23 - 8;  9 - 23;  5 - 29;  1 - 29;  0 - 30;  13 - 17;  6 - 25; 
 21 - 14;  9 - 21;  17 - 13;  11 - 19;  16 - 18;  3 - 27;  16 - 14;  20 - 15;  5 - 26;  16 - 14;  29 - 3;  4 - 26;  12 - 19;  10 - 20;  14 - 16;  19 - 11;  18 - 12;  4 - 26;  9 - 22;  10 - 20;  18 - 12;  7 - 23;  22 - 8;  19 - 11;  5 - 25;  15 - 15;  0 - 30;  0 - 30;  7 - 28;  2 - 31; 
 16 - 15;  15 - 15;  13 - 21;  25 - 7;  13 - 20;  19 - 11;  5 - 25;  14 - 16;  13 - 17;  20 - 11;  15 - 15;  18 - 12;  6 - 24;  0 - 30;  11 - 21;  21 - 9;  14 - 18;  13 - 21;  11 - 19;  12 - 22;  17 - 13;  2 - 29;  17 - 13;  6 - 27;  16 - 14;  4 - 31;  2 - 28;  8 - 22;  0 - 30;  0 - 30; 
 19 - 11;  5 - 25;  14 - 20;  15 - 16;  3 - 29;  10 - 21;  1 - 29;  6 - 25;  22 - 8;  18 - 12;  3 - 29;  1 - 29;  16 - 14;  24 - 6;  13 - 22;  7 - 25;  14 - 16;  17 - 16;  10 - 20;  4 - 28;  4 - 31;  1 - 34;  3 - 27;  6 - 29;  3 - 27;  7 - 23;  0 - 30;  1 - 32;  0 - 30;  16 - 14; 
 25 - 5;  25 - 8;  15 - 15;  15 - 16;  14 - 16;  12 - 18;  13 - 17;  28 - 2;  13 - 17;  11 - 20;  16 - 15;  19 - 11;  21 - 9;  15 - 15;  4 - 30;  8 - 23;  14 - 16;  11 - 24;  19 - 13;  29 - 1;  26 - 4;  9 - 21;  21 - 14;  3 - 29;  23 - 12;  13 - 17;  3 - 27;  2 - 28;  1 - 32;  1 - 29; 
 11 - 19;  14 - 16;  22 - 8;  20 - 10;  14 - 16;  11 - 19;  20 - 10;  25 - 7;  17 - 13;  18 - 12;  24 - 10;  13 - 18;  25 - 5;  18 - 17;  17 - 14;  10 - 20;  20 - 10;  16 - 18;  15 - 15;  19 - 11;  18 - 12;  2 - 31;  3 - 27;  1 - 32;  18 - 12;  7 - 23;  9 - 21;  0 - 30;  3 - 27;  11 - 23; 
 11 - 22;  21 - 9;  16 - 14;  13 - 20;  25 - 9;  18 - 12;  13 - 17;  16 - 19;  24 - 10;  4 - 26;  9 - 21;  0 - 32;  19 - 16;  1 - 29;  25 - 8;  22 - 8;  12 - 23;  3 - 27;  2 - 31;  8 - 22;  4 - 26;  18 - 12;  2 - 32;  7 - 26;  20 - 10;  9 - 22;  1 - 33;  15 - 19;  1 - 29;  3 - 27; 
 17 - 15;  5 - 25;  16 - 14;  27 - 3;  11 - 19;  11 - 23;  2 - 28;  10 - 20;  11 - 19;  6 - 25;  13 - 17;  12 - 20;  15 - 15;  20 - 15;  20 - 10;  11 - 19;  22 - 9;  22 - 9;  22 - 8;  26 - 4;  18 - 16;  26 - 4;  9 - 21;  18 - 15;  11 - 19;  3 - 27;  0 - 31;  3 - 27;  8 - 23;  8 - 22; 
 18 - 12;  22 - 8;  22 - 10;  0 - 30;  10 - 20;  16 - 14;  4 - 31;  11 - 22;  16 - 16;  1 - 29;  8 - 22;  8 - 24;  0 - 30;  12 - 18;  22 - 8;  13 - 17;  1 - 29;  4 - 29;  15 - 16;  7 - 28;  12 - 18;  15 - 15;  1 - 30;  16 - 18;  14 - 16;  4 - 26;  3 - 27;  2 - 33;  1 - 29;  2 - 28; 
 6 - 25;  18 - 12;  3 - 27;  19 - 11;  18 - 15;  2 - 28;  24 - 6;  17 - 17;  21 - 9;  25 - 5;  19 - 11;  14 - 16;  19 - 15;  17 - 15;  12 - 20;  23 - 7;  21 - 13;  17 - 13;  6 - 24;  14 - 16;  10 - 25;  11 - 19;  11 - 19;  4 - 26;  18 - 16;  14 - 16;  2 - 33;  8 - 22;  3 - 29;  0 - 32; 
 19 - 15;  23 - 12;  13 - 21;  18 - 13;  16 - 14;  14 - 17;  21 - 9;  17 - 16;  8 - 22;  16 - 19;  12 - 20;  9 - 21;  8 - 27;  19 - 12;  14 - 16;  13 - 17;  17 - 13;  1 - 29;  19 - 11;  5 - 25;  14 - 21;  23 - 12;  5 - 27;  0 - 30;  17 - 16;  10 - 20;  0 - 35;  1 - 30;  0 - 30;  2 - 29; 
 19 - 15;  12 - 22;  13 - 20;  21 - 9;  16 - 18;  14 - 16;  18 - 14;  18 - 15;  19 - 14;  10 - 23;  8 - 25;  26 - 6;  12 - 20;  27 - 3;  5 - 25;  10 - 22;  25 - 8;  14 - 16;  21 - 9;  16 - 14;  18 - 17;  15 - 20;  15 - 15;  3 - 29;  18 - 16;  13 - 17;  0 - 30;  0 - 30;  14 - 21;  7 - 28; 
 4 - 26;  23 - 9;  15 - 15;  17 - 17;  27 - 8;  12 - 18;  12 - 18;  27 - 6;  2 - 28;  17 - 13;  18 - 16;  12 - 18;  12 - 18;  13 - 21;  13 - 22;  28 - 2;  18 - 12;  22 - 9;  20 - 10;  21 - 9;  15 - 17;  15 - 18;  9 - 21;  14 - 20;  18 - 15;  6 - 24;  0 - 33;  9 - 22;  0 - 30;  2 - 28; 
 12 - 18;  6 - 25;  23 - 8;  20 - 10;  16 - 14;  15 - 16;  19 - 11;  16 - 14;  10 - 20;  21 - 12;  12 - 18;  11 - 22;  22 - 8;  13 - 17;  12 - 18;  27 - 6;  17 - 17;  15 - 15;  14 - 20;  4 - 26;  20 - 10;  20 - 10;  18 - 17;  22 - 9;  8 - 22;  15 - 15;  3 - 28;  9 - 24;  0 - 35;  6 - 24; 
 9 - 21;  11 - 20;  26 - 5;  15 - 15;  11 - 20;  4 - 26;  10 - 25;  10 - 20;  8 - 23;  14 - 16;  23 - 11;  15 - 15;  2 - 28;  16 - 17;  16 - 16;  10 - 20;  2 - 29;  13 - 17;  21 - 9;  13 - 17;  6 - 24;  12 - 19;  5 - 25;  7 - 28;  22 - 10;  6 - 26;  13 - 17;  13 - 18;  9 - 25;  3 - 27; 
 14 - 16;  13 - 17;  19 - 11;  12 - 22;  22 - 11;  3 - 30;  9 - 21;  12 - 18;  24 - 9;  11 - 19;  11 - 19;  4 - 26;  7 - 23;  23 - 10;  13 - 18;  21 - 10;  10 - 23;  11 - 19;  7 - 24;  6 - 25;  27 - 5;  20 - 10;  9 - 26;  10 - 21;  20 - 10;  9 - 21;  1 - 34;  0 - 34;  7 - 25;  1 - 31; 
 9 - 23;  26 - 7;  10 - 20;  15 - 15;  2 - 28;  20 - 15;  22 - 8;  20 - 10;  16 - 14;  27 - 4;  18 - 12;  0 - 30;  26 - 4;  20 - 11;  14 - 18;  14 - 18;  15 - 15;  17 - 15;  8 - 27;  9 - 22;  10 - 20;  15 - 15;  3 - 30;  12 - 18;  13 - 17;  10 - 23;  1 - 30;  6 - 26;  3 - 28;  10 - 20; 
 26 - 8;  18 - 12;  18 - 16;  12 - 18;  3 - 27;  23 - 7;  16 - 16;  18 - 17;  15 - 20;  11 - 19;  26 - 8;  17 - 13;  11 - 20;  7 - 23;  17 - 18;  20 - 13;  20 - 14;  4 - 26;  12 - 20;  13 - 17;  8 - 22;  14 - 16;  25 - 7;  7 - 23;  10 - 20;  12 - 18;  1 - 31;  0 - 33;  1 - 29;  1 - 29; 
 18 - 12;  21 - 11;  11 - 21;  20 - 11;  14 - 17;  20 - 13;  9 - 21;  16 - 14;  10 - 20;  14 - 19;  14 - 16;  25 - 8;  5 - 25;  8 - 22;  14 - 16;  20 - 10;  25 - 9;  24 - 9;  17 - 17;  15 - 15;  13 - 17;  16 - 15;  11 - 22;  4 - 26;  14 - 16;  21 - 12;  0 - 30;  4 - 26;  2 - 32;  0 - 30; 
 18 - 12;  7 - 27;  20 - 12;  18 - 12;  14 - 19;  7 - 25;  6 - 24;  19 - 11;  18 - 12;  19 - 14;  21 - 10;  20 - 12;  16 - 14;  4 - 26;  30 - 2;  20 - 12;  16 - 14;  17 - 13;  16 - 14;  11 - 20;  14 - 18;  22 - 9;  10 - 20;  1 - 29;  12 - 21;  14 - 16;  12 - 18;  1 - 29;  2 - 28;  3 - 28; 
 23 - 7;  27 - 5;  19 - 11;  12 - 18;  5 - 25;  13 - 20;  25 - 5;  17 - 18;  21 - 10;  23 - 12;  18 - 12;  20 - 10;  12 - 18;  11 - 19;  21 - 9;  18 - 17;  23 - 8;  17 - 13;  9 - 21;  25 - 10;  15 - 19;  24 - 6;  7 - 23;  5 - 25;  7 - 27;  13 - 17;  3 - 28;  3 - 28;  2 - 30;  1 - 32; 
 16 - 14;  11 - 19;  13 - 20;  27 - 4;  7 - 28;  29 - 3;  11 - 20;  20 - 10;  22 - 13;  15 - 17;  21 - 13;  12 - 18;  10 - 21;  19 - 11;  26 - 10;  16 - 19;  19 - 11;  12 - 23;  25 - 6;  16 - 18;  9 - 21;  26 - 8;  4 - 26;  16 - 14;  13 - 17;  1 - 29;  7 - 26;  0 - 33;  6 - 26;  3 - 27; 
 11 - 23;  10 - 23;  14 - 16;  14 - 16;  18 - 16;  7 - 23;  11 - 21;  18 - 15;  20 - 12;  3 - 28;  19 - 16;  7 - 23;  18 - 12;  24 - 11;  16 - 18;  14 - 18;  21 - 9;  21 - 9;  20 - 12;  11 - 20;  17 - 13;  17 - 13;  23 - 9;  22 - 8;  14 - 18;  20 - 15;  4 - 26;  0 - 32;  8 - 25;  1 - 29; 
 13 - 17;  20 - 10;  18 - 12;  12 - 18;  17 - 13;  4 - 26;  17 - 13;  19 - 16;  29 - 5;  14 - 16;  14 - 16;  27 - 3;  19 - 11;  8 - 22;  16 - 14;  22 - 10;  10 - 22;  21 - 14;  27 - 4;  17 - 16;  13 - 17;  23 - 7;  7 - 25;  19 - 11;  20 - 10;  8 - 26;  6 - 25;  1 - 29;  3 - 29;  0 - 34; 
 12 - 23;  13 - 17;  7 - 23;  10 - 20;  18 - 14;  0 - 30;  9 - 26;  21 - 14;  15 - 15;  11 - 19;  16 - 14;  26 - 4;  8 - 24;  8 - 22;  7 - 24;  19 - 14;  3 - 27;  7 - 25;  14 - 16;  8 - 23;  26 - 4;  16 - 14;  19 - 16;  17 - 13;  13 - 17;  10 - 25;  12 - 21;  21 - 12;  1 - 30;  0 - 30; 
 20 - 10;  16 - 14;  7 - 28;  17 - 13;  6 - 25;  9 - 22;  7 - 23;  25 - 7;  11 - 20;  19 - 14;  10 - 22;  21 - 9;  10 - 20;  13 - 17;  13 - 17;  10 - 24;  6 - 24;  10 - 20;  21 - 13;  22 - 12;  22 - 8;  24 - 7;  19 - 11;  12 - 18;  9 - 21;  5 - 25;  2 - 30;  1 - 30;  5 - 25;  6 - 28; 
 18 - 12;  17 - 14;  7 - 27;  17 - 13;  4 - 29;  18 - 12;  11 - 21;  21 - 9;  12 - 18;  13 - 17;  21 - 10;  4 - 26;  13 - 18;  19 - 14;  23 - 11;  15 - 16;  20 - 10;  28 - 7;  6 - 29;  18 - 17;  16 - 18;  17 - 14;  25 - 6;  18 - 12;  20 - 10;  7 - 26;  7 - 26;  1 - 32;  1 - 32;  0 - 30; 
 23 - 9;  19 - 11;  11 - 19;  20 - 12;  12 - 18;  23 - 8;  24 - 11;  21 - 9;  21 - 9;  10 - 23;  26 - 7;  19 - 15;  17 - 13;  17 - 13;  18 - 12;  15 - 18;  4 - 26;  17 - 15;  20 - 10;  10 - 20;  17 - 18;  15 - 15;  3 - 29;  12 - 20;  19 - 11;  11 - 19;  3 - 27;  2 - 29;  2 - 28;  2 - 33; 
 11 - 19;  12 - 20;  16 - 14;  20 - 10;  23 - 7;  25 - 5;  15 - 20;  7 - 24;  18 - 12;  23 - 9;  17 - 13;  23 - 9;  15 - 20;  11 - 19;  15 - 17;  21 - 9;  16 - 16;  18 - 15;  18 - 13;  21 - 14;  19 - 14;  18 - 13;  16 - 14;  4 - 27;  5 - 27;  21 - 9;  0 - 35;  8 - 23;  2 - 28;  3 - 27; 
 7 - 27;  7 - 23;  10 - 23;  23 - 8;  11 - 19;  20 - 10;  8 - 22;  6 - 24;  12 - 23;  27 - 7;  13 - 22;  17 - 17;  16 - 14;  12 - 19;  19 - 12;  22 - 9;  18 - 12;  12 - 20;  27 - 8;  27 - 8;  21 - 9;  13 - 17;  20 - 10;  10 - 24;  8 - 25;  17 - 13;  12 - 18;  2 - 28;  14 - 21;  9 - 22; 
 12 - 20;  5 - 25;  23 - 12;  19 - 11;  20 - 13;  21 - 9;  13 - 19;  6 - 27;  23 - 7;  18 - 17;  19 - 15;  19 - 11;  11 - 19;  8 - 22;  12 - 18;  16 - 18;  18 - 13;  17 - 13;  22 - 10;  11 - 19;  12 - 18;  13 - 17;  26 - 9;  17 - 15;  4 - 28;  1 - 29;  7 - 24;  1 - 29;  0 - 30;  0 - 30; 
