 16 - 34;  18 - 28;  23 - 25;  27 - 19;  32 - 17;  17 - 27;  26 - 16;  26 - 24;  17 - 25;  17 - 25;  17 - 25;  27 - 15;  4 - 38;  17 - 26;  8 - 34;  14 - 31;  7 - 42;  30 - 16;  26 - 16;  27 - 23;  36 - 14;  34 - 15;  31 - 11;  35 - 14;  16 - 30;  19 - 25;  21 - 23;  33 - 15;  1 - 48;  13 - 29; 
 6 - 44;  8 - 34;  28 - 17;  17 - 28;  18 - 28;  34 - 17;  24 - 18;  17 - 31;  17 - 25;  38 - 4;  17 - 25;  24 - 26;  9 - 38;  16 - 26;  45 - 4;  25 - 20;  7 - 38;  21 - 26;  29 - 15;  20 - 29;  18 - 26;  33 - 17;  1 - 41;  13 - 29;  27 - 15;  2 - 48;  14 - 34;  14 - 28;  1 - 44;  27 - 23; 
 28 - 22;  26 - 23;  29 - 17;  17 - 25;  25 - 19;  41 - 4;  38 - 8;  23 - 24;  36 - 9;  28 - 17;  19 - 24;  18 - 24;  16 - 26;  30 - 15;  18 - 24;  26 - 24;  27 - 23;  24 - 26;  40 - 8;  17 - 25;  31 - 13;  21 - 28;  14 - 29;  11 - 31;  4 - 38;  26 - 16;  0 - 42;  20 - 28;  27 - 15;  4 - 38; 
 26 - 16;  26 - 21;  27 - 16;  8 - 35;  27 - 15;  22 - 20;  0 - 42;  5 - 40;  15 - 29;  29 - 15;  25 - 17;  15 - 27;  26 - 25;  4 - 38;  38 - 13;  25 - 18;  15 - 27;  26 - 16;  39 - 3;  34 - 13;  25 - 22;  7 - 37;  21 - 25;  7 - 40;  32 - 17;  3 - 42;  9 - 37;  33 - 18;  35 - 16;  40 - 2; 
 15 - 27;  46 - 4;  26 - 16;  47 - 4;  19 - 27;  13 - 29;  26 - 18;  16 - 27;  28 - 14;  15 - 28;  26 - 18;  24 - 24;  26 - 17;  12 - 30;  3 - 39;  26 - 17;  31 - 18;  37 - 5;  19 - 25;  15 - 27;  17 - 27;  36 - 7;  17 - 26;  11 - 31;  13 - 37;  3 - 39;  19 - 26;  20 - 23;  25 - 26;  20 - 22; 
 6 - 36;  3 - 41;  40 - 10;  21 - 27;  15 - 34;  47 - 3;  27 - 23;  16 - 27;  16 - 31;  4 - 42;  26 - 16;  14 - 37;  38 - 4;  15 - 27;  16 - 35;  15 - 27;  38 - 4;  18 - 24;  8 - 37;  11 - 39;  16 - 26;  9 - 37;  3 - 44;  15 - 27;  11 - 31;  32 - 17;  36 - 6;  23 - 19;  18 - 24;  40 - 5; 
 9 - 38;  29 - 20;  38 - 4;  7 - 38;  27 - 22;  26 - 24;  18 - 26;  33 - 13;  23 - 28;  33 - 9;  15 - 27;  31 - 11;  24 - 24;  22 - 25;  12 - 30;  14 - 32;  31 - 15;  15 - 36;  29 - 16;  14 - 37;  17 - 25;  36 - 11;  13 - 31;  29 - 20;  3 - 39;  26 - 25;  37 - 6;  16 - 27;  16 - 26;  27 - 15; 
 38 - 4;  9 - 39;  35 - 16;  27 - 16;  31 - 15;  8 - 38;  34 - 14;  15 - 33;  27 - 18;  21 - 21;  21 - 24;  36 - 6;  37 - 14;  25 - 17;  14 - 28;  18 - 24;  27 - 16;  19 - 30;  27 - 18;  26 - 19;  37 - 5;  19 - 24;  16 - 27;  19 - 32;  16 - 26;  16 - 26;  6 - 42;  23 - 28;  21 - 22;  21 - 29; 
 16 - 27;  16 - 27;  22 - 29;  27 - 20;  21 - 23;  15 - 27;  21 - 26;  17 - 32;  16 - 26;  35 - 16;  28 - 18;  2 - 40;  43 - 8;  13 - 33;  22 - 20;  19 - 24;  27 - 17;  18 - 25;  29 - 16;  21 - 25;  16 - 26;  7 - 38;  26 - 18;  25 - 17;  32 - 13;  30 - 12;  4 - 38;  28 - 19;  22 - 28;  2 - 40; 
 14 - 36;  39 - 3;  25 - 17;  28 - 14;  38 - 12;  19 - 23;  13 - 38;  27 - 16;  31 - 11;  25 - 26;  23 - 19;  18 - 24;  30 - 20;  22 - 26;  7 - 42;  27 - 15;  25 - 17;  35 - 7;  17 - 25;  16 - 35;  31 - 17;  29 - 21;  21 - 29;  17 - 26;  27 - 18;  34 - 15;  7 - 35;  21 - 28;  13 - 34;  13 - 38; 
 25 - 17;  18 - 24;  26 - 16;  17 - 25;  29 - 13;  40 - 3;  17 - 30;  30 - 20;  16 - 28;  5 - 41;  34 - 13;  13 - 29;  6 - 36;  28 - 16;  13 - 32;  27 - 15;  32 - 16;  17 - 32;  29 - 22;  8 - 35;  13 - 29;  17 - 28;  23 - 22;  34 - 11;  4 - 38;  18 - 24;  28 - 14;  13 - 37;  13 - 30;  12 - 30; 
 27 - 15;  27 - 19;  18 - 25;  17 - 29;  20 - 28;  22 - 24;  37 - 7;  25 - 24;  20 - 26;  23 - 22;  12 - 30;  16 - 26;  16 - 26;  5 - 38;  17 - 26;  15 - 27;  15 - 27;  26 - 25;  27 - 16;  37 - 12;  18 - 24;  15 - 27;  22 - 26;  15 - 27;  24 - 23;  5 - 45;  14 - 33;  16 - 26;  28 - 14;  20 - 24; 
 5 - 46;  33 - 18;  16 - 27;  36 - 11;  29 - 16;  29 - 16;  42 - 7;  20 - 25;  20 - 22;  15 - 27;  30 - 16;  25 - 17;  14 - 28;  36 - 15;  25 - 17;  12 - 33;  26 - 16;  10 - 36;  24 - 19;  15 - 27;  25 - 17;  9 - 33;  0 - 51;  17 - 26;  15 - 36;  13 - 31;  11 - 31;  1 - 47;  13 - 30;  1 - 41; 
 20 - 25;  7 - 35;  36 - 6;  18 - 24;  19 - 23;  25 - 23;  6 - 36;  34 - 8;  30 - 15;  13 - 32;  19 - 27;  38 - 10;  27 - 18;  38 - 8;  25 - 17;  25 - 19;  17 - 25;  12 - 37;  28 - 18;  36 - 6;  25 - 25;  28 - 21;  6 - 42;  25 - 23;  24 - 18;  7 - 35;  25 - 26;  17 - 25;  10 - 40;  25 - 17; 
 25 - 25;  15 - 28;  40 - 7;  21 - 29;  31 - 18;  22 - 23;  17 - 28;  18 - 24;  16 - 28;  16 - 28;  21 - 28;  28 - 17;  37 - 5;  5 - 38;  26 - 16;  16 - 34;  24 - 23;  29 - 13;  17 - 25;  27 - 16;  23 - 27;  19 - 31;  21 - 27;  13 - 29;  33 - 13;  25 - 25;  4 - 38;  17 - 26;  25 - 17;  4 - 44; 
